23.11016,8.053911,67.47066
22.58625,8.12973,67.52281
22.78336,8.134819,67.47006
23.00939,8.127206,67.46876
23.21167,8.121634,67.5164
22.68795,8.203986,67.50127
22.89185,8.201612,67.46892
23.1182,8.200228,67.47042
23.2693,8.200965,67.53425
22.6132,8.258595,67.53941
22.79829,8.270754,67.4735
23.00169,8.274673,67.46863
23.20339,8.281651,67.48724
22.69723,8.340881,67.52591
22.89699,8.354294,67.47063
23.10806,8.347629,67.4697
23.30596,8.340335,67.51668
22.79733,8.425637,67.51236
22.99469,8.447499,67.47038
23.21914,8.396328,67.47047
23.37419,8.421582,67.533
22.89576,8.496371,67.50562
23.10564,8.532364,67.47017
23.30854,8.501689,67.48141
22.81864,8.549848,67.54158
23.01051,8.566525,67.48834
23.21123,8.568676,67.47195
23.4108,8.577298,67.51859
22.9251,8.632012,67.52795
23.10741,8.643085,67.49627
23.32298,8.661084,67.47058
23.47216,8.6422,67.54144
23.01546,8.714621,67.52943
23.21464,8.717349,67.49196
23.41427,8.719438,67.5055
23.10282,8.789758,67.52911
23.31512,8.788682,67.50233
23.50179,8.808702,67.53842
23.20864,8.869323,67.52531
23.41659,8.858727,67.53027
23.31155,8.937613,67.52945
23.50048,8.956434,67.54154
23.26034,9.009895,67.54031
23.40286,9.006074,67.54009
23.36278,9.083435,67.53812
23.63568,6.459686,67.64304
23.324,6.546732,67.64316
23.51997,6.489231,67.61434
23.71943,6.514198,67.63978
23.25727,6.616067,67.61635
23.40729,6.562009,67.61288
23.62726,6.584442,67.59718
23.82452,6.57729,67.66527
23.31236,6.658814,67.59206
23.5168,6.657786,67.57616
23.74208,6.651895,67.61274
23.89194,6.656644,67.68175
23.20313,6.714207,67.60464
23.41822,6.731551,67.56668
23.63058,6.733678,67.58294
23.83751,6.730457,67.65263
23.10917,6.802588,67.63816
23.30307,6.796055,67.55257
23.51995,6.807955,67.55328
23.73652,6.804173,67.61089
23.88908,6.803722,67.68575
22.99674,6.866524,67.62123
23.22842,6.867873,67.55363
23.6294,6.881222,67.57592
23.83467,6.876376,67.65601
22.90248,6.950687,67.61685
23.08387,6.936209,67.55556
23.54297,6.934103,67.55486
23.73032,6.950521,67.61659
22.79595,7.02781,67.61839
22.98684,7.00468,67.55528
23.62571,7.022584,67.58419
23.82528,7.03942,67.67924
22.70862,7.134613,67.6256
22.88877,7.092156,67.56463
23.57121,7.097879,67.54837
23.72487,7.096778,67.62507
22.63753,7.207388,67.61635
22.79426,7.175373,67.57822
23.63312,7.176908,67.57275
23.81465,7.156054,67.67477
22.69576,7.245507,67.58748
23.72585,7.243902,67.62535
22.57333,7.288639,67.61456
22.74994,7.318496,67.55374
23.62389,7.315095,67.57354
23.79126,7.318496,67.6771
22.49175,7.395,67.61722
22.66525,7.382455,67.56181
23.56477,7.392035,67.55739
23.72649,7.384971,67.64712
22.3999,7.505387,67.62308
22.58476,7.470846,67.56912
23.6328,7.469901,67.61337
22.48617,7.540811,67.58104
23.52644,7.544418,67.57452
23.71084,7.520016,67.68189
22.35448,7.59592,67.60881
23.42762,7.635551,67.55846
23.60417,7.599045,67.6401
22.26059,7.679581,67.61391
22.46262,7.667647,67.55158
23.51604,7.686016,67.62366
22.19895,7.779091,67.62606
22.37399,7.761098,67.57464
23.43995,7.776619,67.59892
22.28077,7.83319,67.58574
23.32092,7.862362,67.54998
23.51536,7.835818,67.66676
22.16108,7.900341,67.61417
22.36978,7.890594,67.55119
23.42149,7.908472,67.61423
22.08267,8.001026,67.6797
22.2775,7.976672,67.58614
22.43074,7.980348,67.54367
23.31541,7.981746,67.59004
23.47518,7.980348,67.68281
22.17516,8.049216,67.63618
22.38188,8.055635,67.57015
23.25911,8.053887,67.54852
23.40072,8.053442,67.63251
22.26648,8.131466,67.61385
22.47088,8.11961,67.55827
23.32471,8.129428,67.57519
23.47148,8.127426,67.688
22.19965,8.193508,67.6717
22.36699,8.222736,67.61044
22.54121,8.200965,67.55273
23.42868,8.197539,67.61179
22.29446,8.265501,67.6619
22.48332,8.273073,67.58685
23.34025,8.261347,67.55447
23.50975,8.292523,67.6701
22.39931,8.332479,67.63478
22.58972,8.347139,67.56716
23.43713,8.334949,67.59476
22.48597,8.419146,67.62213
22.67345,8.43798,67.55979
23.5324,8.416016,67.61203
22.42406,8.495122,67.67991
22.57364,8.504036,67.60867
22.74446,8.495122,67.54607
23.43996,8.483257,67.56303
23.58436,8.495122,67.67556
22.49114,8.571244,67.66625
22.68803,8.563687,67.58168
23.53991,8.554161,67.60414
22.59395,8.632442,67.62769
22.80423,8.647702,67.57046
23.61717,8.653916,67.62714
22.69125,8.715248,67.617
22.89482,8.70715,67.55379
23.53296,8.716487,67.56915
23.72253,8.72898,67.62133
22.60549,8.770403,67.68009
22.78222,8.796494,67.6043
22.98593,8.806271,67.55928
23.6223,8.785179,67.57535
23.79589,8.811881,67.64165
22.70117,8.863127,67.66294
22.90078,8.863844,67.59396
23.07926,8.876573,67.55076
23.53966,8.881467,67.55563
23.73083,8.862412,67.59809
23.92015,8.87709,67.67052
22.80284,8.923474,67.62823
23.00232,8.933408,67.5796
23.18778,8.955515,67.54639
23.62613,8.934696,67.56728
23.84244,8.920214,67.61212
24.02311,8.955484,67.68158
22.89878,9.009805,67.61647
23.10838,9.009818,67.57203
23.31466,9.046088,67.54469
23.524,9.021967,67.5527
23.72989,9.007934,67.58076
23.93703,9.01086,67.61893
22.81357,9.068966,67.67147
22.99399,9.089345,67.60617
23.21151,9.080922,67.56315
23.44826,9.098048,67.54597
23.6277,9.080339,67.56184
23.83461,9.082505,67.59417
24.03393,9.081556,67.65381
22.8984,9.158497,67.65532
23.10718,9.156562,67.5926
23.31754,9.152014,67.55784
23.52636,9.15247,67.5516
23.73073,9.155107,67.575
23.95375,9.145821,67.60924
24.10114,9.156974,67.68007
23.01086,9.22528,67.62415
23.21159,9.229638,67.58177
23.41752,9.229132,67.55744
23.62892,9.227999,67.56301
23.83457,9.228929,67.58742
24.03425,9.235461,67.62021
22.92177,9.289866,67.67679
23.1067,9.30375,67.60519
23.31578,9.299701,67.57211
23.5169,9.298825,67.55642
23.73139,9.301582,67.57437
23.93848,9.303323,67.60114
24.13708,9.302903,67.67337
23.01281,9.371346,67.63322
23.20926,9.375435,67.59105
23.41771,9.376705,67.57018
23.63067,9.37571,67.56618
23.83515,9.376915,67.58827
24.04847,9.376972,67.615
22.94834,9.45113,67.6859
23.10088,9.451457,67.61459
23.3174,9.449345,67.58654
23.52015,9.449235,67.56838
23.72998,9.451179,67.57892
23.93827,9.451181,67.60211
24.14241,9.447414,67.65717
23.01426,9.535598,67.67138
23.2115,9.524884,67.60675
23.4185,9.524417,67.58171
23.62637,9.52153,67.56959
23.83502,9.52403,67.58937
24.05053,9.523511,67.61354
24.23683,9.544703,67.67537
23.11134,9.594647,67.62226
23.31524,9.596298,67.5941
23.5192,9.595747,67.57588
23.73441,9.594314,67.57937
23.93915,9.5974,67.5994
24.143,9.602946,67.6275
23.04627,9.671747,67.6774
23.20227,9.677771,67.61237
23.418,9.671121,67.58784
23.62226,9.667283,67.57677
23.83742,9.669213,67.59079
24.04331,9.670905,67.60822
24.25338,9.672951,67.666
23.10858,9.745246,67.64974
23.31547,9.744305,67.60159
23.51857,9.74262,67.58313
23.73044,9.744473,67.58904
23.93863,9.744651,67.60418
24.1425,9.742972,67.62999
24.33167,9.763014,67.68362
23.20796,9.820736,67.61574
23.41827,9.818435,67.5942
23.62461,9.817093,67.58761
23.83517,9.818444,67.60088
24.04134,9.817727,67.6191
24.25313,9.817511,67.66621
23.11684,9.901073,67.6719
23.31517,9.891644,67.60588
23.51694,9.88947,67.58799
23.73025,9.892066,67.59886
23.94865,9.899367,67.61406
24.14729,9.89448,67.65591
24.33119,9.910455,67.68501
23.22289,9.96703,67.62601
23.41793,9.965248,67.59892
23.62715,9.966339,67.59691
23.83466,9.966082,67.61096
24.03935,9.970401,67.65517
24.24382,9.956156,67.68216
23.12635,10.0227,67.67707
23.31429,10.03845,67.60784
23.51975,10.03811,67.59593
23.72991,10.03999,67.60903
23.93863,10.03852,67.62402
24.14185,10.03054,67.68323
23.22086,10.11115,67.63378
23.41879,10.11298,67.60748
23.62803,10.11149,67.60224
23.83365,10.11366,67.62144
24.03492,10.10583,67.67826
23.15414,10.18652,67.68282
23.31813,10.18371,67.62218
23.52038,10.18542,67.60539
23.73146,10.18573,67.60952
23.93952,10.18581,67.62585
23.22125,10.26121,67.66718
23.41351,10.27961,67.61509
23.63082,10.27624,67.6162
23.82824,10.24673,67.63563
23.32235,10.33404,67.65359
23.5255,10.33038,67.62809
23.73066,10.26782,67.61635
23.4028,10.39236,67.66779
23.72976,6.283365,67.75935
23.91384,6.300895,67.82034
23.61452,6.348036,67.74239
23.84568,6.337974,67.75224
23.99861,6.362488,67.8236
23.36595,6.472294,67.76194
23.52563,6.411653,67.7299
23.73949,6.407167,67.69244
23.94622,6.433351,67.75835
23.41866,6.465203,67.71414
23.85296,6.491301,67.70015
24.01606,6.524412,67.78553
23.28552,6.540773,67.7496
23.93529,6.591199,67.72029
23.19015,6.626315,67.73602
24.04124,6.656869,67.76401
23.09527,6.712961,67.74801
23.94457,6.730131,67.7175
24.10819,6.730183,67.8158
22.9787,6.800962,67.76362
24.04033,6.803695,67.76443
22.91693,6.88885,67.81046
23.94618,6.872989,67.72345
24.10287,6.877262,67.82324
22.98152,6.935857,67.76194
23.8824,6.9508,67.69511
24.02353,6.952924,67.77657
22.89837,7.023794,67.76148
23.95159,7.034777,67.74575
22.77467,7.078845,67.74677
23.87143,7.097879,67.71046
24.03206,7.096539,67.80708
22.67033,7.136713,67.75126
23.94362,7.171595,67.75408
22.58316,7.240546,67.75915
23.85139,7.248243,67.70311
24.0314,7.245283,67.81786
22.47891,7.316144,67.75597
23.93497,7.317343,67.77126
22.3875,7.411144,67.77844
23.84362,7.396042,67.72016
23.99517,7.392035,67.82841
22.31967,7.465574,67.82496
23.77265,7.465574,67.70316
23.92244,7.45403,67.78487
22.33665,7.522766,67.7355
23.83389,7.53888,67.76395
22.24992,7.582426,67.74279
23.73285,7.617517,67.74471
23.89072,7.612652,67.82905
22.15363,7.689028,67.74839
23.64229,7.698142,67.7164
23.81572,7.677806,67.80505
22.07759,7.771856,67.77343
23.57083,7.759731,67.6945
23.71955,7.751028,67.78835
21.98992,7.860412,67.78686
22.12191,7.83327,67.6937
23.62348,7.832906,67.77119
22.06074,7.899132,67.70648
23.53103,7.92591,67.71239
21.95941,7.97737,67.75736
23.60874,7.978738,67.80431
21.89639,8.053887,67.81477
22.05561,8.072496,67.70964
23.52839,8.054244,67.74845
21.96764,8.122664,67.77484
22.12716,8.127426,67.70105
23.61159,8.145479,67.81878
22.07004,8.199834,67.76788
23.54228,8.19877,67.74503
22.15686,8.287117,67.73671
23.61927,8.286137,67.79141
22.08146,8.332325,67.81378
22.26711,8.345459,67.71954
23.57226,8.348043,67.6925
23.68809,8.348043,67.82154
22.19584,8.399261,67.78476
22.36188,8.438077,67.7058
23.65258,8.409129,67.73983
22.27397,8.495555,67.76102
23.69102,8.495122,67.81744
22.37214,8.579746,67.73266
23.65281,8.548185,67.72505
22.28434,8.642775,67.81414
22.4682,8.655216,67.71594
23.72441,8.64934,67.77091
22.38477,8.705035,67.77355
22.53857,8.715739,67.69463
23.82868,8.711457,67.75094
22.4746,8.792893,67.75377
23.94217,8.784032,67.74952
24.13946,8.800331,67.77122
22.40033,8.851875,67.81394
22.57329,8.872498,67.73592
24.0358,8.845102,67.73069
24.20724,8.862818,67.82273
22.49024,8.930838,67.79947
22.67227,8.948881,67.7114
24.15671,8.933681,67.75488
22.58952,9.008921,67.76624
22.74346,9.009895,67.69027
24.08775,9.009895,67.69881
24.22726,9.020893,67.79007
22.68396,9.094124,67.75083
24.14252,9.086469,67.7182
24.30359,9.083435,67.83343
22.59873,9.137135,67.81812
22.78553,9.156215,67.71391
24.24522,9.160387,67.76949
22.69596,9.228065,67.78606
22.85322,9.230513,67.69833
24.17072,9.221372,67.71016
24.34261,9.23343,67.80737
22.78195,9.303001,67.75423
24.26235,9.295382,67.73941
24.41089,9.304052,67.82881
22.71084,9.365406,67.81432
22.88842,9.372037,67.70866
24.1978,9.377591,67.69035
24.35288,9.378198,67.76346
22.80341,9.447951,67.76987
24.26431,9.451766,67.70798
24.44837,9.473589,67.77227
22.74122,9.52467,67.83273
22.89925,9.524544,67.72787
24.35425,9.526258,67.72424
24.56155,9.513066,67.81305
22.8169,9.591424,67.79035
22.97953,9.611409,67.70343
24.30098,9.598208,67.6915
24.46971,9.590776,67.74422
24.68143,9.599991,67.8112
22.8995,9.671214,67.76343
24.3663,9.671664,67.7035
24.57054,9.654327,67.75032
24.77315,9.689341,67.78492
22.83326,9.745287,67.81599
22.99159,9.744073,67.7145
24.45551,9.742814,67.71304
24.67229,9.732297,67.75469
24.88018,9.748696,67.80956
22.90538,9.818336,67.7695
23.05564,9.818826,67.69052
24.3772,9.836606,67.69518
24.56363,9.818991,67.72781
24.78349,9.808276,67.75362
24.959,9.838133,67.82768
22.84632,9.892365,67.83427
22.98112,9.907262,67.74367
24.45987,9.892217,67.70454
24.66204,9.889522,67.72814
24.87024,9.89599,67.76671
25.03376,9.892365,67.8304
22.90627,9.968818,67.806
23.06937,9.965904,67.70975
24.37275,9.985463,67.69788
24.55591,9.960283,67.70912
24.77195,9.966393,67.74306
24.97482,9.969628,67.76849
22.99668,10.03802,67.7562
24.26246,10.04024,67.70099
24.45298,10.04269,67.70614
24.66761,10.03905,67.72359
24.87329,10.03781,67.74609
25.07279,10.03145,67.81552
22.92284,10.10142,67.81868
23.09661,10.11569,67.70763
24.15692,10.11643,67.70892
24.35306,10.1143,67.7173
24.55387,10.11644,67.71255
24.76759,10.11306,67.73013
24.99603,10.10062,67.75858
25.17641,10.14124,67.83222
23.00248,10.18659,67.76181
24.04838,10.20083,67.72539
24.24431,10.18676,67.72826
24.45439,10.18659,67.72343
24.66448,10.18669,67.72943
24.8696,10.18921,67.74312
25.07873,10.18646,67.77191
22.94194,10.26006,67.82254
23.10623,10.255,67.72327
23.74762,10.29509,67.75275
23.93287,10.27098,67.75361
24.1426,10.25306,67.7658
24.35014,10.26724,67.74623
24.55694,10.26155,67.72976
24.77005,10.25957,67.74829
24.98925,10.29708,67.76064
25.13984,10.26006,67.82748
23.01879,10.32412,67.78365
23.1871,10.34577,67.70486
23.63988,10.34999,67.74336
23.83301,10.30733,67.7746
24.04435,10.33449,67.78993
24.25518,10.33037,67.78912
24.44893,10.33972,67.75253
24.66693,10.33303,67.75189
24.87467,10.32526,67.76487
25.08943,10.33582,67.81786
23.10111,10.40969,67.75726
23.30001,10.43042,67.69534
23.52286,10.41338,67.70889
23.72234,10.41032,67.81234
23.93437,10.40971,67.80357
24.15471,10.40638,67.81586
24.36699,10.41249,67.81584
24.56196,10.44977,67.75769
24.75845,10.38663,67.77296
25.02252,10.40714,67.82335
23.02337,10.46402,67.82391
23.21358,10.47961,67.7275
23.42396,10.47491,67.71642
23.62915,10.46932,67.80656
23.84483,10.48101,67.82771
24.04276,10.47674,67.82733
24.23155,10.4607,67.82824
24.45909,10.47019,67.77704
24.64564,10.43531,67.76194
23.1129,10.54276,67.78889
23.31364,10.56598,67.75459
23.51909,10.5513,67.77253
23.78003,10.55422,67.83106
23.93866,10.51898,67.83171
23.20701,10.61633,67.79256
23.42686,10.60373,67.79246
23.83466,6.194468,67.93919
24.04266,6.166803,67.9569
23.73016,6.209432,67.91131
23.93396,6.198831,67.88416
24.10067,6.21541,67.97192
23.61619,6.281932,67.90772
23.83466,6.255443,67.8412
24.05228,6.284243,67.89341
23.51627,6.359222,67.91162
24.13671,6.364285,67.94009
23.40678,6.419744,67.91627
24.06694,6.427884,67.85742
24.20195,6.436027,67.97572
23.30861,6.501283,67.91161
24.14602,6.510383,67.90961
23.20347,6.57416,67.9102
24.09446,6.583105,67.83501
24.23102,6.583729,67.94542
23.10455,6.655574,67.90961
24.15145,6.656277,67.86229
23.01785,6.741858,67.90329
24.24923,6.730206,67.91048
22.91613,6.823803,67.91875
24.14973,6.798392,67.85023
24.30321,6.803722,67.97955
22.81668,6.920535,67.91805
24.2442,6.877309,67.91911
22.69066,6.98746,67.98012
22.85871,6.9508,67.85162
24.16052,6.953854,67.88133
22.76354,7.007098,67.85952
24.09124,7.02434,67.83952
24.24158,7.037304,67.95623
22.67181,7.069423,67.8753
24.15309,7.099486,67.89848
22.5716,7.149333,67.88068
24.08654,7.171418,67.8461
24.2374,7.179982,67.95849
22.47418,7.235538,67.89561
24.16177,7.246217,67.89454
22.37835,7.31793,67.90997
24.0577,7.335483,67.85284
24.20718,7.318496,67.96841
22.28624,7.406349,67.91899
24.13587,7.387166,67.91919
22.21759,7.465574,67.97324
24.04589,7.468304,67.89344
22.24161,7.51389,67.87164
23.95041,7.55728,67.85512
24.10035,7.539114,67.97237
22.15676,7.582334,67.89948
24.02867,7.605827,67.9341
22.0628,7.688164,67.90619
23.94675,7.689286,67.89507
21.96675,7.766204,67.91138
23.84436,7.7528,67.85794
24.00154,7.759731,67.9651
21.87451,7.862049,67.92255
23.74516,7.853199,67.84777
23.92293,7.833,67.93675
21.77702,7.935611,67.93802
21.91236,7.906809,67.83712
23.67593,7.906809,67.83856
23.83194,7.902687,67.92352
21.85435,7.962291,67.84832
23.72945,7.980601,67.90949
21.76186,8.054558,67.91644
23.64149,8.069849,67.85517
21.85728,8.127616,67.86073
23.72577,8.128438,67.91314
21.78284,8.174646,67.93716
21.94295,8.216041,67.85011
23.66785,8.200965,67.84987
21.86998,8.263097,67.92631
22.01699,8.274505,67.83801
23.72389,8.27632,67.91764
21.96587,8.346116,67.91262
22.06693,8.428242,67.88585
23.73665,8.419108,67.90151
22.00952,8.495122,67.97314
22.15514,8.510254,67.85587
23.79411,8.495122,67.9643
22.08256,8.563214,67.9369
22.22288,8.568661,67.83506
23.74834,8.549619,67.87495
22.15993,8.647012,67.89967
23.83361,8.656843,67.92246
24.04266,8.709942,67.90754
22.11418,8.715739,67.97407
22.2634,8.731275,67.86102
23.95909,8.687535,67.89021
24.13697,8.727426,67.91806
22.19161,8.777045,67.93524
22.33185,8.789278,67.84202
24.04266,8.757287,67.8442
24.24612,8.785754,67.89931
22.27506,8.862626,67.90798
24.33273,8.87732,67.93475
22.36939,8.942319,67.87975
24.26078,8.911881,67.8449
24.40871,8.936357,67.97746
22.29662,8.994652,67.96846
22.47692,9.034424,67.85095
24.35923,9.008283,67.90313
22.39287,9.06238,67.9231
22.53881,9.083435,67.84055
24.44049,9.090659,67.93552
22.48323,9.156447,67.90842
24.37156,9.147673,67.86546
24.52005,9.156974,67.96718
22.57976,9.227693,67.85796
24.46377,9.227155,67.89729
22.50795,9.280279,67.92912
22.64946,9.304052,67.84986
24.56137,9.304444,67.91038
22.58842,9.375333,67.91116
24.47552,9.355709,67.84061
24.66078,9.382552,67.93196
22.53268,9.45113,67.97757
22.67843,9.452132,67.86539
24.582,9.442965,67.8643
24.76308,9.467879,67.92582
22.60164,9.516386,67.94746
24.68313,9.513217,67.86181
24.87664,9.535706,67.93427
22.67685,9.603458,67.90004
24.7761,9.579413,67.8627
24.97651,9.603503,67.91483
22.63542,9.671747,67.97581
22.78383,9.696832,67.84271
24.88233,9.648682,67.85114
25.08018,9.675987,67.91783
22.69884,9.740474,67.91808
24.98518,9.747198,67.86521
25.17149,9.760378,67.95865
22.78366,9.823765,67.8603
25.09007,9.818798,67.88213
22.70778,9.889205,67.93164
25.17561,9.899168,67.92581
22.78721,9.965021,67.89984
25.10393,9.957627,67.86137
25.27834,9.956758,67.95522
22.73202,10.03944,67.96545
22.86152,10.03944,67.85555
25.19313,10.03157,67.87682
25.35105,10.03944,67.96859
22.80104,10.10962,67.91445
25.2983,10.11016,67.90247
22.88968,10.18743,67.8541
25.20855,10.20325,67.84376
25.39072,10.19967,67.96216
22.81153,10.26277,67.92235
25.31351,10.26112,67.89619
22.88366,10.34051,67.88514
25.00147,10.34887,67.84536
25.18909,10.33667,67.8535
25.37896,10.31503,67.96627
22.81209,10.39144,67.96303
22.96059,10.40714,67.84864
24.68236,10.438,67.89871
24.8765,10.39637,67.91205
25.09228,10.42364,67.86139
25.28433,10.40401,67.92176
22.89641,10.4822,67.90552
23.74739,10.49725,67.8513
24.14666,10.51416,67.84124
24.34128,10.498,67.85452
24.57017,10.45576,67.90845
24.77349,10.46743,67.92027
24.97793,10.48042,67.90559
25.18639,10.47519,67.92957
22.98998,10.57063,67.88829
23.62923,10.5542,67.89227
23.85165,10.57229,67.84797
24.03986,10.56009,67.8457
24.26175,10.5533,67.85188
24.45073,10.53681,67.9133
24.65209,10.53287,67.97019
24.87466,10.52331,67.96873
25.07934,10.52672,67.93551
22.92061,10.61168,67.97011
23.09826,10.64273,67.86614
23.31466,10.66447,67.83485
23.55814,10.63611,67.84132
23.71503,10.62281,67.84901
23.9375,10.62581,67.8629
24.16107,10.62681,67.85637
24.35368,10.62712,67.90961
24.54966,10.6024,67.97593
23.02658,10.6783,67.93513
23.19818,10.72452,67.89687
23.42275,10.71487,67.88638
23.62689,10.70385,67.88561
23.83209,10.71803,67.88824
24.04242,10.7008,67.88386
24.25623,10.70251,67.89237
24.43021,10.69325,67.96329
23.10666,10.72797,67.94189
23.31573,10.75297,67.9215
23.52205,10.75731,67.91597
23.73023,10.76798,67.9117
23.93838,10.77653,67.90692
24.14831,10.78667,67.90327
24.36218,10.76891,67.94994
23.85775,10.83533,67.96568
24.03435,10.80943,67.9287
24.25171,10.84333,67.93481
24.14666,10.88736,67.97595
23.85637,6.110328,68.05313
24.04029,6.063975,68.04721
23.74236,6.167116,68.07655
23.95078,6.113718,68.00838
24.14704,6.141519,68.05148
23.6392,6.248847,68.07867
24.22935,6.233256,68.08535
23.54495,6.303322,68.07574
24.16653,6.27985,68.00729
23.45619,6.38903,68.05313
24.25929,6.358609,68.04163
24.33575,6.448859,68.105
23.40409,6.477829,68.05313
24.27712,6.486153,68.02761
23.13072,6.62631,68.06295
23.29148,6.533918,68.05313
24.34598,6.5826,68.06223
23.02843,6.688208,68.06084
23.21066,6.583334,68.05313
24.29799,6.656644,67.98688
24.41063,6.656644,68.12036
22.91527,6.749798,68.06957
24.36046,6.728934,68.04711
22.8126,6.841792,68.08135
24.41889,6.803722,68.1088
22.69066,6.947303,68.05313
22.73963,6.877262,68.1217
24.3723,6.877567,68.03961
22.63812,6.987188,68.05313
22.74518,6.936124,68.01292
24.30026,6.9508,67.98368
24.42018,6.9508,68.10699
22.64168,7.02434,67.98457
24.36423,7.023885,68.04686
22.56224,7.051061,68.04118
24.28329,7.097879,68.00744
24.41507,7.097879,68.11416
22.45668,7.143946,68.03197
24.35678,7.172903,68.05032
22.37623,7.242405,68.05047
24.26156,7.269341,67.98959
22.27374,7.318325,68.05237
24.33812,7.31418,68.08307
22.19024,7.417498,68.08685
24.25068,7.392043,68.05306
24.17289,7.473982,67.99976
22.17441,7.544533,68.05408
24.23598,7.537452,68.08421
22.07465,7.603056,68.05302
24.14881,7.613966,68.04935
21.96926,7.68495,68.0557
24.0625,7.700158,67.9977
24.20815,7.686192,68.11263
21.86612,7.773978,68.07004
24.14613,7.761313,68.08788
21.76591,7.86305,68.07615
24.05918,7.854569,68.04678
21.66775,7.925619,68.07566
23.94806,7.927299,67.9994
21.71604,7.980348,67.99908
23.86157,7.990709,67.99494
24.01947,7.957685,68.07056
21.6503,8.053676,68.05196
23.77685,8.053887,67.98847
23.92679,8.028929,68.06069
21.59789,8.127426,68.12486
21.71268,8.127426,67.99437
23.83018,8.124856,68.05473
21.65732,8.197358,68.06461
23.77195,8.216057,68.0252
21.74954,8.274567,68.04193
21.83424,8.360867,68.02503
23.75859,8.338325,68.05177
21.78067,8.408714,68.11503
21.95076,8.444,67.9921
23.81687,8.441092,68.0596
21.88564,8.47735,68.07646
21.95579,8.570099,68.04932
23.86061,8.563647,68.03338
22.03451,8.663367,68.02882
23.93134,8.671427,68.07055
24.11442,8.679784,68.05313
21.98558,8.705034,68.10641
24.04266,8.674928,68.01895
24.23878,8.732615,68.06618
22.06166,8.790751,68.04921
24.34209,8.792657,68.04166
22.13934,8.885379,68.03992
24.45127,8.869961,68.06212
22.11619,8.936357,68.12247
22.23074,8.936357,67.99165
24.53794,8.958746,68.07533
22.18019,8.99611,68.0719
24.46979,8.991066,68.00027
22.26734,9.085373,68.0452
24.57267,9.075944,68.04449
22.35765,9.177161,68.02788
24.65279,9.164595,68.08147
22.28822,9.214906,68.10302
22.43311,9.230513,67.98377
24.57258,9.210671,67.99995
24.76155,9.248388,68.10126
22.37669,9.305659,68.04692
24.69617,9.286377,68.02814
24.84953,9.331151,68.07738
22.46356,9.383583,68.02797
24.77937,9.348766,68.02034
24.95582,9.399655,68.07479
22.39389,9.434474,68.10744
24.89467,9.441993,68.00703
25.06836,9.477721,68.07848
22.48475,9.523623,68.05703
24.99221,9.511166,68.00742
25.16346,9.54881,68.06945
22.57995,9.624409,67.99187
25.10735,9.588495,67.99933
25.28118,9.623813,68.1171
22.50021,9.668149,68.08412
25.2066,9.659904,68.02695
22.58514,9.746924,68.04987
25.29377,9.743996,68.05048
22.52832,9.818826,68.11706
22.64203,9.818826,67.98506
25.23436,9.818826,67.98635
25.36351,9.840449,68.06476
22.5882,9.893264,68.05914
25.30235,9.877892,68.0081
25.45043,9.892365,68.12065
22.66976,9.979173,67.99761
25.40879,9.960203,68.04211
22.60632,10.0388,68.07506
25.4853,10.04688,68.0869
22.67577,10.12162,68.03151
25.40458,10.09515,68.00394
25.55084,10.11298,68.12566
22.62721,10.18652,68.1099
22.74323,10.18652,67.98114
